,Election,CandidateID,CandidateName,ContributionType,Date,City,State,ZipCode,Amount,PurposeCode,Purpose
2944,2021,2242,"Dianne,Morales",Individual,6/15/2021,New York,NY,10026.0,3000,Campaign Workers Salaries,Campgn Wrkrs $$
2945,2021,2242,"Dianne,Morales",Individual,6/30/2021,New York,NY,10026.0,1384,Campaign Workers Salaries,Campgn Wrkrs $$
2946,2021,2242,"Dianne,Morales",Individual,4/15/2021,New York,NY,10026.0,1548,Campaign Consultants,Campgn Consuls.
2947,2021,2242,"Dianne,Morales",Individual,5/3/2021,New York,NY,10026.0,4334,Campaign Consultants,Campgn Consuls.
2948,2021,2242,"Dianne,Morales",Individual,5/19/2021,New York,NY,10026.0,3000,Campaign Workers Salaries,Campgn Wrkrs $$
2949,2021,2242,"Dianne,Morales",Individual,5/28/2021,New York,NY,10026.0,3000,Campaign Workers Salaries,Campgn Wrkrs $$
2950,2021,2393,"Maya,Wiley",Corporation,3/18/2021,San Francisco,CA,94103.0,23,Fundraising,Fundraising
2951,2021,1545,"Eric,Adams",Corporation,5/27/2021,Washington,DC,20005.0,2177,Other,Other: explntion
2952,2021,2546,"Andrew,Yang",Corporation,6/15/2021,Needham,MA,2494.0,1600,Professional Services,Prof. Srvcs.
2953,2021,2546,"Andrew,Yang",Corporation,6/15/2021,Needham,MA,2494.0,525,Professional Services,Prof. Srvcs.
2954,2021,2546,"Andrew,Yang",Corporation,6/15/2021,Needham,MA,2494.0,475,Professional Services,Prof. Srvcs.
2955,2021,2546,"Andrew,Yang",Corporation,6/16/2021,Needham,MA,2494.0,700,Professional Services,Prof. Srvcs.
2956,2021,2546,"Andrew,Yang",Corporation,6/16/2021,Needham,MA,2494.0,75,Professional Services,Prof. Srvcs.
